record_id,subgroup,x,y
pap_ai_da02c53e82ee1ac0ec17,ai_vision,-0.20259,3.16364
pap_ai_2c715585effa3bd1659c,ai_other,0.79266,2.12312
pap_ai_c5a548ebe614ad04d974,ai_other,1.02274,1.51266
pap_ai_7ebed6a6f49472dc0a39,ai_other,-2.05558,2.51928
pap_ai_7e799b181b14230659dd,ai_other,-0.78199,3.44627
pap_ai_736dcef5f6813aa00a62,ai_other,1.66721,1.83297
pap_ai_6b467e216dd081705f67,ai_other,-1.91766,1.00349
pap_ai_8efeec32cad631299385,ai_other,1.21792,-0.78140
pap_ai_962b4cd1eee12bb1f297,ai_other,-2.58919,1.46862
pap_ai_b0a599502d8c87a8c3b1,ai_other,1.12677,0.42316
pap_ai_50f61d968daef4fe646c,ai_other,0.95978,2.20118
pap_ai_70b2d33855899089ebb2,ai_other,-2.10412,2.30654
pap_ai_254c72507fa67044b14e,ai_other,0.85590,-0.20701
pap_ai_42ee857dcad8bbd9f676,ai_other,0.92134,2.44791
pap_ai_06973b0fc560c1085d66,ai_other,-0.46208,1.72506
pap_ai_7fe13d1866f08bf0eaa6,ai_other,2.12188,1.18535
pap_ai_0dd71e418d3e4a01dece,ai_other,0.84617,-0.37980
pap_ai_def40f6e22b2f96ff4cd,ai_other,-1.92295,1.10310
pap_ai_6abea136e64e29b0a7e3,ai_other,1.08306,2.55327
pap_ai_b031a6dd30c18c1384a8,ai_other,-0.87854,1.11794
pap_ai_77292a5d141bcd4f031b,ai_other,0.82693,2.22239
pap_ai_1b7a12ae72acc2d72251,ai_vision,-0.06062,3.42352
pap_ai_6ebca068419f0fe19e76,ai_other,-0.60678,0.68254
pap_ai_99d0b5681892d29e1fa2,ai_other,0.04593,1.46840
pap_ai_11dbcf174916fc1fe956,ai_other,0.88183,2.18902
pap_ai_963ca057f4b1266bffab,ai_other,1.12051,-0.24109
pap_ai_7644e6286f286283b586,ai_other,0.88751,-0.29658
pap_ai_aaaa9607398571e052eb,ai_other,1.62490,0.21490
pap_ai_4583deae51e8ac2f80b1,ai_other,-1.15275,3.04346
pap_ai_d7882292a2fbd483adae,ai_other,-0.06292,3.77571
pap_ai_a07fab65916b8dc9e929,ai_other,-0.89810,2.60653
pap_ai_dde19351d1309cbd4256,ai_other,-1.69770,1.89792
pap_ai_22f81998bca143af78f8,ai_other,0.02351,0.62218
pap_ai_80c64825963f0fe73e63,ai_vision,1.82678,1.33928
pap_ai_c9ffece1437e2e72faf8,ai_other,-1.88823,1.62569
pap_ai_dedbd18b350bf79b5a72,ai_other,-2.85812,5.32254
pap_ai_1e5ea93c05d7e9498e2e,ai_other,1.05792,2.01335
pap_ai_dbc88dd6717ca5577d10,ai_other,1.00402,1.25677
pap_ai_d881b3dca4209d55cdae,ai_other,1.08409,1.71069
pap_ai_b9ac869ea9d024b5715c,ai_other,0.93322,1.72307
pap_ai_667831f40f5c55116cd2,ai_other,0.63800,0.35282
pap_ai_6b1fafc41f9621561b0d,ai_other,1.31139,-0.31149
pap_ai_e4dba6716be94cd74147,ai_other,1.36872,0.73147
pap_ai_f738ce23d087b6e3118f,ai_other,0.83277,2.22344
pap_ai_6ff9e7265b1722de5b6a,ai_other,1.08508,2.03740
pap_ai_16fd7a9b925dc32bff35,ai_language,1.98465,0.68518
pap_ai_8902d38c1f6e7d96c870,ai_other,-1.24118,0.68971
pap_ai_11773bd41af96f507083,ai_other,0.84794,5.85391
pap_ai_b5f83b58d8caf596834c,ai_other,-1.62135,1.24721
pap_ai_a8c3ebf05dc75ecd94aa,ai_other,-1.83870,4.21301
pap_ai_08e47061625a7ed21242,ai_other,0.59351,-0.40008
pap_ai_922cdd9914d45490cae8,ai_other,1.73144,0.34533
pap_ai_95e60f84d7235c0869e4,ai_other,-0.96176,0.30794
pap_ai_a5731264d5529111559b,ai_other,2.07333,1.33552
pap_ai_9cc1b364416cc42e4efd,ai_other,-3.12528,6.03275
pap_ai_21000ce20a92f843983f,ai_other,0.58078,-0.33530
pap_ai_0348c2c1630afac9f68e,ai_other,-2.27083,2.21155
pap_ai_d8c32550e04a6c8300e3,ai_other,2.10796,1.30309
pap_ai_8556c28b1dde5b86bf68,ai_other,-0.69000,2.78830
pap_ai_a096c5dbe7fda9b33ffe,ai_other,-1.24369,2.72512
pap_ai_3d516fcaf14c4accccac,ai_other,1.23697,0.13240
pap_ai_665322612bf8203601bc,ai_other,1.21383,-0.70403
pap_ai_956bbd977a720c159af5,ai_other,-1.04427,0.78638
pap_ai_fc01ddf5aa6263f5b333,ai_other,-1.18729,0.86049
pap_ai_ba07c9b396a90256f67a,ai_other,1.17550,-0.05299
pap_ai_617271a9c6ced1e3d431,ai_other,-2.02960,2.05248
pap_ai_7635ba124725e3cd877c,ai_other,1.09057,0.26989
pap_ai_ed1ca06e20dac3ed3481,ai_other,-0.81293,0.76527
pap_ai_4c89a62fdb6d54f8e7b8,ai_other,0.78332,-0.34594
pap_ai_dc85fc9c46168164cc67,ai_other,2.20860,1.79507
pap_ai_94fe687700b58f346842,ai_other,0.84838,2.03311
pap_ai_ff7ed51369ca9ed89b40,ai_other,0.82127,-0.16103
pap_ai_5f22b1781c54095acb7e,ai_other,0.73958,2.25632
pap_ai_d887f1355bf2e7f4abe7,ai_other,0.85720,2.44779
pap_ai_546253057887031b1609,ai_other,0.62136,2.87660
pap_ai_b2762b708071aa1d95f2,ai_other,0.85554,2.11080
pap_ai_bd41ec04dd13dae16e53,ai_other,0.39080,4.14136
pap_ai_0c16d2ce0742351f9407,ai_other,0.88555,2.26976
pap_ai_295775a0e8ab3e34f86d,ai_other,0.24452,2.17538
pap_ai_5af08d3065934d906e4b,ai_other,-2.38462,1.99454
pap_ai_1a4634c2e8a76cb4446f,ai_other,-1.03558,3.06345
pap_ai_ff62cf993473d51f59ad,ai_other,1.25529,-0.75710
pap_ai_bc576e4ed0ab7c1942ad,ai_other,0.74619,2.69106
pap_ai_9fc9d4888214ec650935,ai_other,-2.18756,4.21068
pap_ai_84fb7e8841795f40e8c9,ai_other,0.70083,-0.50572
pap_ai_8aa2e8d41488a967ff46,ai_other,1.44412,1.66773
pap_ai_f512b0b7bd99caba3a06,ai_other,2.29591,1.27602
pap_ai_f38a2317f7e532212f25,ai_vision,0.69112,-0.31653
pap_ai_95791484ee17db519b98,ai_other,1.25837,-0.01961
pap_ai_f0abfadcd217c322eaed,ai_other,2.22828,1.65677
pap_ai_5c9d3b7a07b89be59140,ai_other,1.26406,1.81340
pap_ai_7b8e265c8d9fc640bcea,ai_other,-1.84524,1.52981
pap_ai_e66c0715c621c35374dc,ai_vision,0.53481,2.46715
pap_ai_2e84f4728a1b9ea426a2,ai_other,0.74147,-0.18162
pap_ai_fc371d80df27c5edc279,ai_other,0.76181,1.19272
pap_ai_47153075cf30d57764c4,ai_other,-0.36543,2.84692
pap_ai_e277ac845d6ca6353be6,ai_other,-2.53250,6.95520
pap_ai_1fbd876c5ae2ff88b759,ai_other,0.33115,0.42896
pap_ai_6166b8e0da188b6f950b,ai_language,1.96418,2.40592
pap_ai_a1806b2a6c244a9c289a,ai_other,1.08023,-0.29751
pap_ai_4c178d7b97894495457e,ai_other,-1.12483,1.40019
pap_ai_5acaf946c43c112d6bb9,ai_other,0.92710,-0.13467
pap_ai_683da4607ba34ff644f6,ai_other,1.25803,0.94442
pap_ai_1b3e5607621df28d25d4,ai_other,2.65311,1.57867
pap_ai_0b0175ed84aefaed096c,ai_language,1.28818,0.64555
pap_ai_4d785d49834c1c392568,ai_other,2.26259,1.63087
pap_ai_040e0b097d4427087a68,ai_other,-1.42091,1.25377
pap_ai_a434533db62ac88d3b82,ai_other,-1.38821,0.77465
pap_ai_01b893db1849462d2e18,ai_other,-1.92749,4.19675
pap_ai_ff9103396f336a457e8b,ai_other,1.18536,-0.05039
pap_ai_2ec185a632647c2c96f4,ai_other,1.88412,-0.30405
pap_ai_ec4c720b64db57878289,ai_other,0.11302,1.35969
pap_ai_f1faf76c16e34f2350f0,ai_other,-2.24509,6.62555
pap_ai_f18accaa36d52c1c3f3b,ai_other,1.80471,-0.26853
pap_ai_bf7a27a9f83f0301f0f7,ai_other,-2.39906,3.05425
pap_ai_b8b0ad6594a775dff342,ai_other,1.25160,-0.79895
pap_ai_7d5dc333c6126efd7398,ai_other,1.35703,-0.20212
pap_ai_9d45b5ccf4ccd1fcbfc1,ai_other,2.25676,1.39995
pap_ai_d3989a2d26a7e44c8dd2,ai_other,-0.18534,0.24100
pap_ai_dc841ef0532b4cfaace2,ai_other,0.79579,-0.40089
pap_ai_62a96e56c31de66634ce,ai_other,0.85609,-0.35707
pap_ai_aa7df38ba710a9487596,ai_other,-1.40619,1.77996
pap_ai_16210924ce4cf504a476,ai_other,0.35569,0.10386
pap_ai_63a9b2afbd9f75182e1b,ai_vision,-0.65206,3.25235
pap_ai_badcfcbc736d5bd0087a,ai_other,1.37316,0.11554
pap_ai_ce669a4b540d1c1a64d7,ai_vision,0.57284,-0.42097
pap_ai_d1c269f29632d6583569,ai_other,-1.17330,1.00485
pap_ai_748576862b5269ae2501,ai_other,1.16450,0.64004
pap_ai_dbf57baab284e99881ef,ai_other,-0.74360,2.37522
pap_ai_3704e10c3c4576a78c95,ai_other,0.68221,-0.49033
pap_ai_8d2c7aee97fbf17bf324,ai_other,2.21971,1.48159
pap_ai_03ba8da7c8a209e3596a,ai_other,2.32864,1.50851
pap_ai_af1f38dc87f19c2ee023,ai_other,-1.14915,1.00743
pap_ai_37aa730ba41fbc357a38,ai_vision,-1.30565,0.55455
pap_ai_6c5d041614ac13a24283,ai_other,0.10652,1.47185
pap_ai_0354350b91a296d1d914,ai_language,1.59264,2.35634
pap_ai_69d0da1dbd9c139c340a,ai_other,-0.34131,2.32365
pap_ai_4f0ced38e02d02171540,ai_other,2.48829,4.13913
pap_ai_3456b6ecd8ca1a83cc0a,ai_other,-0.35379,2.35253
pap_ai_2c1b9e596b23fb81b451,ai_other,0.96779,1.05006
pap_ai_2dac26a2b9aca6242638,ai_other,-2.96621,4.12014
pap_ai_d4ba01746037fbf84d97,ai_other,0.54944,1.88570
pap_ai_4d1409a5c5bafc9d97e8,ai_other,0.84630,2.34003
pap_ai_b30f263d5dc63f6fd708,ai_other,2.12030,1.35027
pap_ai_8967859b6bf42166a6df,ai_other,0.72734,2.04164
pap_ai_09ea3efd28a55ff20805,ai_other,2.26286,1.64416
pap_ai_427cd8a05ac5ccdc80e9,ai_other,-1.19524,1.57913
pap_ai_748777be6da81867a29b,ai_other,1.38775,1.73936
pap_ai_855713dc43ca1e229ef4,ai_other,-2.67914,1.32238
pap_ai_3afd189f597943952304,ai_other,-0.80047,1.48625
pap_ai_fd12e442b9d500b9ecb1,ai_other,1.56250,1.82386
pap_ai_aab839d3ede46d8fb2ca,ai_other,-1.84242,4.17338
pap_ai_9678fbcd5fac92e1b562,ai_other,-0.42592,2.29238
pap_ai_ade3f6358ff804120de9,ai_other,1.06974,1.89947
pap_ai_f88ed19d01ac26239b3b,ai_other,-2.68237,5.36399
pap_ai_e41227e47d0738d4de88,ai_other,0.75641,2.48538
pap_ai_8297cd94f601fb4ebcef,ai_other,-2.49593,3.48347
pap_ai_d8bcf650484f1f43bea2,ai_other,2.67943,4.11206
pap_ai_856fd6b4c76e53c0d71f,ai_other,1.61973,1.19979
pap_ai_6f722cfe1e3d525550a2,ai_other,0.77995,2.21985
pap_ai_887def74b5aa6c40256c,ai_other,0.81898,0.51883
pap_ai_9494bc9c888280f96fdc,ai_other,1.35018,1.75113
pap_ai_4e36bbe94eb44ae924ce,ai_other,0.76056,-0.49648
pap_ai_bdc2763b7c23b2979504,ai_other,1.61887,1.66228
pap_ai_07f18b42798686b86b6a,ai_other,1.87673,2.33310
pap_ai_06b7207519a822e93abb,ai_language,2.31215,2.13445
pap_ai_92ce4c9e91caba1abd3d,ai_other,-2.55800,4.51232
pap_ai_fbc86697becae86e00e6,ai_other,-0.65959,3.20814
pap_ai_99dc3cf0045fc75cb678,ai_other,0.51849,2.10020
pap_ai_9c5ca5c0d6f76118f21a,ai_other,1.57046,1.65491
pap_ai_c5d2669bb93f8d576c52,ai_other,0.77650,2.92010
pap_ai_6b8f021f8139cb1e4a3d,ai_other,-1.16541,2.39043
pap_ai_f772efefd872547eba9d,ai_other,0.64362,2.07606
pap_ai_1c1459b9cfc2fa0dc381,ai_other,1.99848,1.78261
pap_ai_86d6b8f38447fc4efcd2,ai_other,1.40739,2.08133
pap_ai_93113ba1c28a8af72844,ai_other,0.54797,-0.39396
pap_ai_fa573feb083a3667395c,ai_other,1.61317,2.19217
pap_ai_07e560fed60fdcb91880,ai_other,1.00223,-0.36161
pap_ai_0a6cb3997d5eb49e0d63,ai_other,0.71006,2.49051
pap_ai_a59f514aa46444738dd9,ai_vision,0.85480,0.34156
pap_ai_6e145f658ad0fa8a12f0,ai_vision,-1.78314,1.30004
pap_ai_45404fc94d0ee97631ce,ai_other,0.82929,2.12036
pap_ai_a3c7516ef6506c278ac9,ai_other,1.64146,1.61477
pap_ai_4ac7f1722ccedcbe3fb5,ai_vision,0.70822,2.10270
pap_ai_6ef951e93395ff43cac8,ai_other,0.41600,2.14536
pap_ai_792968f0c19695114743,ai_other,1.28104,0.53302
pap_ai_30728ccdca060233251e,ai_other,-2.36685,3.45126
pap_ai_5f0eeaeeaae8d6747ffc,ai_other,1.75458,1.84521
pap_ai_ec5e1865d882f2d20932,ai_other,0.42423,2.17499
pap_ai_7f71e844c5c641db1be9,ai_other,1.01035,-0.40683
pap_ai_a6be36e64ce63611a329,ai_vision,0.77455,2.38832
pap_ai_62b019d8f8bb33adf317,ai_other,-0.00892,2.48761
pap_ai_27887f615564241f7d55,ai_other,-1.25764,2.04804
pap_ai_057e1f65ed4a905843d6,ai_vision,0.83064,-0.07089
pap_ai_25e9a0a9aeb94afdb2ff,ai_other,-2.90457,4.16342
pap_ai_873a77bbaded4c8021cb,ai_other,-2.03343,4.88549
pap_ai_590166d682c3fe1e75a4,ai_other,1.01099,2.13100
pap_ai_85e928a0ce92f8379993,ai_other,2.25766,1.40752
pap_ai_200e2191dfc745d640c8,ai_language,2.29387,1.34860
pap_ai_fa184c3ff25e2d9b06df,ai_other,-0.62423,0.36788
pap_ai_a82ede9738d556dc71ab,ai_language,1.31093,2.50934
pap_ai_02749f7f44d0ab93c8e9,ai_language,-0.00060,0.78575
pap_ai_9dd314ce4d25f4c501af,ai_vision,0.62090,2.39435
pap_ai_c8a624dfc2b42c7548c6,ai_other,1.23903,0.14818
pap_ai_a77054559daaaf40edd9,ai_other,0.84109,2.06947
pap_ai_847e90cfcbdd779019a1,ai_other,0.95361,2.57753
pap_ai_5809c548d3ad98efd671,ai_other,-1.60804,4.54554
pap_ai_fa7fc1fa54a42fe36e4a,ai_other,-1.65232,1.88216
pap_ai_97d3cb212d2bd4023ffb,ai_other,0.72180,2.07805
pap_ai_0c6b0d5a0c143b1a21ed,ai_other,0.49206,2.49096
pap_ai_d11eccd4890fec4b5bc8,ai_other,-1.39401,2.62552
pap_ai_661f5e0c9c3a38509372,ai_other,0.66756,2.47840
pap_ai_39bae20fcc879c3505ff,ai_other,0.72329,3.70062
pap_ai_58000af5e427b03e7fad,ai_other,1.06497,2.12247
pap_ai_038db1a31ff128f418de,ai_other,0.69445,2.39803
pap_ai_1416cfe1acba31074d0b,ai_other,2.33981,1.51247
pap_ai_cc2ff3a5187508a595a9,ai_other,0.94649,2.26135
pap_ai_42fcc0bab00b551b565c,ai_other,1.96418,2.71252
pap_ai_13d5c676b6636d1d6392,ai_other,1.06572,2.09682
pap_ai_3106a3952eaf4beb9763,ai_other,1.04044,-0.07055
pap_ai_f8a5b967c3b4c3ee7202,ai_language,2.04600,0.95717
pap_ai_1d7f19219e705c96cd1a,ai_other,2.03234,1.36693
pap_ai_d9648228c9c02bbb04d8,ai_other,-2.05873,2.11427
pap_ai_5ba0247b210f8a5dc477,ai_other,-1.17888,0.64933
pap_ai_e58e51f83d17edf54c0d,ai_other,-0.45888,1.58763
pap_ai_7301940a85d998d2a4a4,ai_other,0.59183,-0.41819
pap_ai_9eba3897d534bc33affb,ai_other,-0.62607,1.61922
pap_ai_9d20e82102a89138ad18,ai_other,1.19599,-0.01036
pap_ai_2f32d8061791f34c7108,ai_other,-1.16875,2.45431
pap_ai_35211307537a25929d10,ai_other,1.10969,2.37165
pap_ai_eb001164c7951dba6a55,ai_other,0.76475,-0.45399
pap_ai_62fc6aed97841e8259ad,ai_other,0.89779,-0.43123
pap_ai_330c1979fbed5275744e,ai_other,0.98311,1.89855
pap_ai_a49a13c756dc9c2d4a54,ai_other,1.20644,-0.06832
pap_ai_3101fb2d41db638e6c6d,ai_other,1.32354,-0.25451
pap_ai_d7d26081dc900b2baf2c,ai_other,0.91190,2.47250
pap_ai_322432371006b7c7d88a,ai_language,2.35450,1.66644
pap_ai_cdc79cbe1bf65562f98f,ai_other,2.33555,2.07724
pap_ai_93bdf893c89d859bfd1e,ai_other,1.05260,2.40799
pap_ai_7c6a33098ed4f2b91301,ai_other,-0.86375,2.58990
pap_ai_e0d1a5548b65b484e4bd,ai_other,0.36437,2.88527
pap_ai_fc7f5237f0301eea81e4,ai_language,1.63396,3.03021
pap_ai_da4a1d2bcf06a5405449,ai_other,-2.27097,2.02586
pap_ai_14fa6fa2b9368cf3d2ec,ai_other,-0.14374,2.42019
pap_ai_eec46e175067dd9a14d5,ai_other,0.74071,2.01587
pap_ai_8ef314e11ba0ad117d67,ai_other,0.87532,2.33992
pap_ai_9f8a961235808c43cfa6,ai_vision,0.59517,0.07265
pap_ai_fc564666e3ec40cc5049,ai_other,-2.98800,6.03472
pap_ai_d2ee704f015b5345c503,ai_other,-1.72005,4.21912
pap_ai_f4d38d3caf32b90c12c2,ai_other,0.66223,2.27330
pap_ai_b63f923ffb02d1c2bd8a,ai_language,0.80337,2.40226
pap_ai_45f982eaf6c9dbbb74db,ai_other,-2.24163,3.37676
pap_ai_da003826f1ec01056405,ai_other,-1.35412,1.17381
pap_ai_e1e8920c812a38205f66,ai_vision,0.16697,3.02528
pap_ai_b9efb554e4483bbe1fd0,ai_vision,0.68745,2.29275
pap_ai_377493419d4d52985465,ai_other,0.70864,-0.45931
pap_ai_a2380ea5d2ddac941f20,ai_other,-2.66128,5.41284
pap_ai_42bfe60e9defc57d0a6c,ai_other,1.09651,2.08846
pap_ai_12fb36174c38743651d7,ai_other,0.89829,0.97529
pap_ai_34ce872c949c4cd7517e,ai_other,1.29120,0.56125
pap_ai_506f06805d6c1218b72b,ai_other,0.98158,2.29760
pap_ai_d0cb4ee3dfc8c8c7ae01,ai_other,-0.00132,2.23066
pap_ai_6bfcd0673b5f7c754694,ai_other,-2.43693,2.61052
pap_ai_bfd28c7607945c9f2b07,ai_other,-2.91679,5.37394
pap_ai_12e49e8b40cc6471f449,ai_other,-1.24543,0.92211
pap_ai_36fbeec7f14c2ec322b7,ai_other,-0.50553,0.30169
pap_ai_7027cf8e51a28d5f9afc,ai_other,1.25788,0.50600
pap_ai_ddbd495eaedf9f78621a,ai_other,-0.17884,2.78688
pap_ai_5569eac2c3ecbd3d4df5,ai_other,-2.00077,2.78595
pap_ai_b79355f6be2f3f7aab1f,ai_other,-1.43343,0.63541
pap_ai_dade316d563c7804ef61,ai_other,1.23790,0.06001
pap_ai_7ac5879ca62d808ec253,ai_other,-1.32480,2.63541
pap_ai_64362f8ea660f9b91e24,ai_language,2.17557,2.25305
pap_ai_c7493ad7235d26b1b5d1,ai_other,1.73615,0.42735
pap_ai_6f846110441d27a2b425,ai_vision,-0.17030,3.40512
pap_ai_39b5959ebb2c2314125c,ai_other,0.15792,2.27293
pap_ai_f3a74453303bbac1fdef,ai_vision,0.42177,-0.18818
pap_ai_3520d2eee64d666a5402,ai_other,2.52761,1.64842
pap_ai_aee86c5ca6ab9ae718b8,ai_other,0.78143,2.86565
pap_ai_9d611eaedf84bb0b76bf,ai_other,-1.91257,1.67687
pap_ai_d23b62e1264691f1972d,ai_other,1.24951,-0.14091
pap_ai_c379ea28b9034fee6252,ai_vision,0.82423,-0.55653
pap_ai_65f66e8465076513bdaa,ai_other,1.25864,-0.18525
pap_ai_c595acd8ba55c134447a,ai_other,0.96666,0.16664
pap_ai_33e479454b86ce6e5139,ai_other,2.03003,1.36187
pap_ai_767dd7e2ea952c9755c1,ai_other,-2.26293,4.39340
pap_ai_f7f492313fd6d50a7414,ai_other,1.89219,3.51981
pap_ai_59e47b0a27be0e21a765,ai_other,-1.37677,1.25372
pap_ai_ad0bfddee7e0c387077e,ai_other,-1.96923,5.03411
pap_ai_a97cea749ee3cc0a7666,ai_other,1.09692,0.01694
pap_ai_6d5576afbb8db6edf974,ai_other,1.10126,2.75616
pap_ai_d1f448cc33637164bdfd,ai_other,-1.41416,1.06759
pap_ai_a1b27cca027dd163b789,ai_other,-3.25944,7.06533
pap_ai_384bde8336fbe0577811,ai_other,1.33347,0.07085
pap_ai_b6d7e8738d58cd1d78e0,ai_other,1.81508,1.93404
pap_ai_ced1cac4df33ae112f1c,ai_vision,0.05773,4.35251
pap_ai_e4074dd2aada7ef015be,ai_other,0.38478,0.91058
pap_ai_fffe3aac434beab38128,ai_language,2.56144,1.49639
pap_ai_0642bee43b941371e883,ai_other,1.11143,0.20424
pap_ai_d6222de79932103597ab,ai_other,0.65903,0.15612
pap_ai_f5a712a147c8c9fec17c,ai_other,-1.96853,4.47940
pap_ai_f4a2aa6e49a24c2dd62a,ai_other,-1.19733,0.81271
pap_ai_f83560f9696f428eded5,ai_other,1.12229,-0.10345
pap_ai_ef500f92f7668624076f,ai_other,-0.76920,1.72081
pap_ai_daa14e47c8e4c27b7c3d,ai_other,1.84394,1.40125
pap_ai_03ab907c87912966b354,ai_vision,0.98454,0.20889
pap_ai_e9eb0623da0224984893,ai_other,-1.24949,0.87231
pap_ai_08bf3fb2bcfc0cf74838,ai_other,1.80440,1.58291
pap_ai_48eabb1d18dc098aafcf,ai_other,0.36966,2.69456
pap_ai_2800f8e551e6dba96aff,ai_other,0.74891,-0.51079
pap_ai_b9c37463b2d516d5f652,ai_vision,-0.58725,3.16502
pap_ai_5c2e14f2cbf5875d172e,ai_other,1.64869,1.50183
pap_ai_40f43c5decec831be1ea,ai_other,1.33430,2.00265
pap_ai_21defb17c99a5855814a,ai_other,0.79745,2.08218
pap_ai_f81299ca6a81ea3d84cb,ai_other,0.72840,-0.47200
pap_ai_eb9f6d57ce3c2c8cb3dc,ai_other,-0.44242,1.35964
pap_ai_0b3f19f9384d623e2bd8,ai_other,-1.12015,0.62218
pap_ai_19c0d55aea7ebf99ef40,ai_other,1.00964,2.55607
pap_ai_770472ba620b64825515,ai_other,1.22837,-0.77684
pap_ai_e5a854d14974e34ccc09,ai_other,1.03924,0.43900
pap_ai_61e2b8a00c5477e370b6,ai_other,-1.74649,2.77198
pap_ai_7088edcfe68e0dfa0012,ai_other,1.09312,2.02624
pap_ai_d0d5feac211376229abe,ai_other,1.84673,1.57880
pap_ai_18b9e1600132fa4187cb,ai_language,0.68483,-0.53830
pap_ai_71417751c903079b2b0c,ai_other,1.75154,0.64102
pap_ai_add0c431f540f933c5a4,ai_other,0.94053,-0.19257
pap_ai_9c353bfcb40598ff357f,ai_other,1.29626,1.68509
pap_ai_41c1f9a78528b21ada83,ai_other,1.13225,0.04868
pap_ai_a8f5beaef252f2f4a5a6,ai_other,-2.06235,1.48498
pap_ai_ce65df3886f6a65157d1,ai_other,1.07647,0.23694
pap_ai_428ecd865fbdc14b6aa9,ai_other,-2.37861,3.49637
pap_ai_c1013d20fde10c35c55b,ai_other,1.23993,-0.77809
pap_ai_fa4df552a91b6c8a778b,ai_other,1.20854,-0.82344
pap_ai_33d7073245c4a6f50e8b,ai_vision,0.64985,-0.08988
pap_ai_5712303d3cc48e54b2cc,ai_other,-1.46728,1.79362
pap_ai_a3a4b373d1038af07068,ai_other,-0.62395,0.28191
pap_ai_fbd7fb70d6bf68e9c784,ai_other,-2.03379,1.76182
pap_ai_19750f9d4bd47fc0f66b,ai_other,-0.77770,0.24367
pap_ai_33cfd02ececd1aa0dad0,ai_vision,-1.86963,1.35952
pap_ai_33d121ce3aabd3c3e4fc,ai_other,-2.04037,1.00728
pap_ai_38f8a571c3a9b106ce09,ai_other,0.84158,2.11670
pap_ai_2281d9020b473f4c6e1f,ai_vision,2.30653,0.59634
pap_ai_5e76ed0c6bcc9069b096,ai_other,1.87430,2.04612
pap_ai_c2f52c2af2d129b8f106,ai_other,1.14138,0.05571
pap_ai_94f51b52f916df2aec68,ai_other,1.23935,-0.60678
pap_ai_540f4e250b47691988f8,ai_other,0.20764,0.14804
pap_ai_34a8601d350b749bcd57,ai_other,1.21909,2.48921
pap_ai_11b7e3866a90d7c8179b,ai_other,1.26481,2.13148
pap_ai_fd7357eaf277e4f9782d,ai_other,0.42433,2.11569
pap_ai_2a11fd613d834bf33be5,ai_other,-1.29532,0.85025
pap_ai_2e6a327846846f64f1e3,ai_other,1.21012,-0.15385
pap_ai_5c84e95b38962af38ec8,ai_other,1.49561,0.76319
pap_ai_9479ddaca6da922b9870,ai_other,-1.14892,3.03871
pap_ai_6245168d14c60eb6bbdc,ai_other,1.18076,0.79374
pap_ai_d5d8d2ae76f064a6eb66,ai_other,-2.60607,5.05389
pap_ai_2bdf695cb4f66dc0a81f,ai_other,-1.29601,1.03495
pap_ai_49c52967c0c756d221d2,ai_other,2.03923,1.66101
pap_ai_f72b0385aa7a5314ff56,ai_other,1.51699,2.44536
pap_ai_0abf7e66af892612496a,ai_vision,2.63690,4.12743
pap_ai_2744e0bc783cb49c870d,ai_other,-1.30987,1.07409
pap_ai_0df37073610b578c8ad2,ai_vision,0.39873,-0.25172
pap_ai_00c1380278efbd0382d8,ai_vision,0.80674,0.36524
pap_ai_21836f0af5d3c8f8a43b,ai_other,1.24151,-0.08444
pap_ai_5c5a353687d69b3645ee,ai_vision,1.18137,1.81274
pap_ai_32b8ea83bb8b2513d902,ai_other,1.94949,1.35629
pap_ai_54a0257e8ad19f33bdee,ai_other,0.80916,-0.32865
pap_ai_34be48d5fba1d4e2a91f,ai_other,-1.07423,1.87023
pap_ai_11625448ad1da8cd4237,ai_other,1.10282,-0.12499
pap_ai_2f4bbf0de917c25a42df,ai_other,-1.20537,0.47880
pap_ai_20e0b863ca4b9743dcce,ai_other,-1.27993,0.68001
pap_ai_2412b32863ad12c31d60,ai_other,1.15969,0.05435
pap_ai_abaae628e1e7095c15e9,ai_other,0.64063,-0.32420
pap_ai_f04a450930ae5f175494,ai_other,1.24236,0.21818
pap_ai_0bb2a57e6cb328ea519a,ai_other,2.03727,1.26173
pap_ai_11eeb65026a3c2c3226a,ai_other,-1.59565,2.02783
pap_ai_73425f514e07adf23558,ai_other,-1.69714,4.52741
pap_ai_dca198d26946e8b6b76c,ai_other,1.24377,0.34867
pap_ai_5e5528c819b979208a5f,ai_other,1.10787,-0.05456
pap_ai_df5ae76d16c7c9be83df,ai_vision,1.75480,1.52796
pap_ai_91b7ff98e9d2549585df,ai_other,2.48713,1.45473
pap_ai_a20f5bf2462ca32c432f,ai_other,2.39340,1.41907
pap_ai_0d99a9c79f3a45ff3d6e,ai_other,-1.46522,1.04394
pap_ai_d35827a1f907d74b0890,ai_vision,-1.02242,0.47404
pap_ai_0b21031f291aac880b42,ai_other,1.09693,0.11117
pap_ai_ced5d167a4cf41f1ac7c,ai_other,-1.92450,1.28573
pap_ai_695359fd4379bc6bb7a6,ai_other,1.11205,-0.07254
pap_ai_f07bf9b1a674d6f24ba8,ai_other,-1.73699,1.51731
pap_ai_87441495407a57a844ee,ai_other,1.05660,-0.35345
pap_ai_2eb05325277af255ca54,ai_other,0.95444,-0.18351
