rank,source_file,year,title,abstract,venue,institution,document_type,doi,url,landing_page_url,pdf_url,authors,first_author,citations,record_id,matched_terms,matched_l3,record_type,title_key,doi_key,candidate_url,url_key,score,selection_reason,checked_url,access_ok,status_code,final_url,content_type,access_error
205,,2023,"Selective fruit harvesting: Research, trends and developments towards
   fruit detection and localization - A review","Progressive application of multidisciplinary research and development
   pushes the evolution of automation in many subsectors of agriculture to
   increase productivity, economic growth and environmental preservation
   with the help of robotics and artificial intelligence. Fruit harvesting
   robots have been developed mainly to provide support in the field for
   limited labour resources, to enable selective harvesting, to improve the
   efficiency and to preserve the quality of fruits. Even a small delay in
   harvesting can cause a maximum impact to the quality of the fruit.
   Selective fruit harvesting is an integration of different subcomponents.
   This paper provides a brief analysis of the techniques in selective
   fruit harvesting for the past 6 years starting from 2017 to 2022,
   associated principles, limitations and directions for future challenges.
   The first subcomponent is the vision system, it captures the information
   about the fruit in a tree canopy to perform efficient 2D and 3D
   localization. Hence getting accurate information from the vision system
   is more essential even in a complex agricultural environment. The
   detection of fruit from the vision system is normally done with two
   major methods such as traditional image processing and deep learning
   approaches. The result shows that the traditional methods provide high
   efficiency but the colour similarity, complex backgrounds and lightning
   conditions often makes failure in detection. Shortage of standard
   dataset and high-powered processing devices hinders the development of
   deep learning algorithms. Also, the usage of large data sets reduces the
   training speed even in pre-trained networks. For fruit grasping and
   detachment, the detection of plucking point is more essential to
   preserve the quality and for further storage. The elaborate description
   about the framework, limitations in current sensing, fruit and picking
   point detection algorithms provides guidelines to the researchers in
   building a fully automated robotic system to increase the processing
   speed and production rate.","PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART C-JOURNAL OF
   MECHANICAL ENGINEERING SCIENCE",,Review,10.1177/09544062221128443,,,,"Kumar, Meenakshi Suresh and Mohan, Santhakumar",,21.0,WOS:000868408100001,,,paper,selective fruit harvesting research trends and developments towards fruit detection and localization a review,10.1177/09544062221128443,https://doi.org/10.1177/09544062221128443,https://doi.org/10.1177/09544062221128443,157.275,citations=21; year=2023; risk_terms=1; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1177/09544062221128443,True,200,https://journals.sagepub.com/doi/10.1177/09544062221128443,text/html;charset=UTF-8,
206,,2025,"Intelligent UAV health monitoring: Detecting propeller and structural
   faults with MEMS-based vibration","In recent years, with the increasing prevalence of Unmanned Aerial
   Vehicles (UAVs), numerous studies have been published on mechanical
   fault detection and safety. However, most of these studies fail to
   adequately consider real environmental conditions and the behaviour of
   UAVs at different speed levels both in the air and on the ground.
   Furthermore, most of these studies are limited solely to propeller
   damage. Early detection of mechanical faults in UAV systems, including
   propeller damage, loosening of rotor screws, and UAV carrier arm screws,
   is crucial for system safety and operational efficiency. In this study,
   two cost-effective Micro-electromechanical System (MEMS)-based models
   are proposed to effectively detect propeller damage, as well as rotor
   and carrier arm screw looseness, under real-world environmental
   conditions and at different rotor rotation speeds. These models are
   designed to perform fault detection both before and during flight based
   on the vibration data of a multirotor UAV. To achieve this, vibration
   signals were analysed using Fast Fourier Transform (FFT) to identify the
   operational frequency regions under both fault-free and faulty
   conditions. Additionally, eight different amplitude-frequency features
   within the significant frequency bands of the signals were examined and
   compared across different rotor speeds. For fault detection, the
   performance of Support Vector Machine (SVM), K-Nearest Neighbour (KNN),
   Decision Tree (DT), and Neural Network (NN) algorithms was evaluated.
   The model achieved a maximum accuracy of 99.40 \% in detecting the
   severity of propeller damage. Furthermore, the study also investigated
   loosening conditions in the propeller rotor and UAV carrier arm screws,
   demonstrating that, in combination with propeller faults, other
   mechanical loosening problems can be detected with a maximum accuracy of
   95.86 \%, highlighting the superior performance of the proposed
   approach.",ENGINEERING SCIENCE AND TECHNOLOGY-AN INTERNATIONAL JOURNAL-JESTECH,,Article,10.1016/j.jestch.2025.102130,,,,"Sonmezocak, Temel",,9.0,WOS:001523222700002,,,paper,intelligent uav health monitoring detecting propeller and structural faults with mems based vibration,10.1016/j.jestch.2025.102130,https://doi.org/10.1016/j.jestch.2025.102130,https://doi.org/10.1016/j.jestch.2025.102130,157.236,citations=9; year=2025; risk_terms=3; physical_terms=1; prestige_venue=mandatory_candidate,https://doi.org/10.1016/j.jestch.2025.102130,True,200,https://linkinghub.elsevier.com/retrieve/pii/S2215098625001855,text/html;charset=UTF-8,
207,,2025,"Road crack detection method based on lightweight YOLOv8-LUAPD and UAV
   images","The rapid economic growth and heightened social activities have
   substantially increased road usage, leading to a higher incidence of
   road cracks. An efficient automated method for detecting and locating
   these cracks are crucial for mitigating traffic safety risks. However,
   existing object detection algorithms often struggle with large model
   parameters and high computational demands. This paper introduces a
   lightweight, real-time road crack detection method by enhancing YOLOv8n.
   Initially, a multiple-kernel convolution shuffle module is proposed to
   capture multi-scale contextual information during the model's
   down-sampling process, thereby reducing the impact of cracks at varying
   scales. Subsequently, a self-calibrated local channel attention
   mechanism is introduced for feature selection, which not only adjusts
   the response weights of different channels but also incorporates local
   spatial information, enhancing the recognition of critical crack
   features. Furthermore, during the training phase of model, the bounding
   box regression loss function is replaced with Mpd\_focaler\_wiouv3,
   enabling the model to prioritize the regression of medium-quality
   bounding boxes. Finally, the improved model, YOLO-Lightweight UAV
   Asphalt Pavement Distress (YOLOv8-LUAPD), is evaluated against several
   popular detection algorithms on the UAPD. Experimental results show that
   YOLOv8-LUAPD outperforms mainstream algorithms in both lightweight
   design and detection accuracy. Notably, YOLOv8-LUAPD achieves a 6.3\%
   improvement in mAP50 over YOLOv8n, with only 2.646 M parameters. Its
   inference speed on the RK3588 ARM-based edge embedded board is 33.1
   frames per second, demonstrating that the proposed algorithm is
   well-suited for deployment on embedded devices for real-time road crack
   detection.",MEASUREMENT SCIENCE AND TECHNOLOGY,,Article,10.1088/1361-6501/adc3b5,,,,"Li, Rifa and Gu, Minming",,9.0,WOS:001463432500001,,,paper,road crack detection method based on lightweight yolov8 luapd and uav images,10.1088/1361-6501/adc3b5,https://doi.org/10.1088/1361-6501/adc3b5,https://doi.org/10.1088/1361-6501/adc3b5,157.236,citations=9; year=2025; risk_terms=3; physical_terms=1; prestige_venue=mandatory_candidate,https://doi.org/10.1088/1361-6501/adc3b5,True,200,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=25c1019c-5155-4970-8c50-83590bd15e92&ssb=54957292219&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6501%2Fadc3b5&ssi=15c13f43-cnvj-4a8f-9ed4-757ab42859ee&ssk=botmanager_support@radware.com&ssm=75320478940725162107225899999522&ssn=aa63f9fe27d14a2a874146aa756701c8730c62146ef0-c664-45cb-837640&sso=7e533192-26404dd8e0eae1f9b94777e1afd3f871b49794ccef4a8c12&ssp=81020401561782648114178269578872881&ssq=40304240809952959690108099774138595929207&ssr=NTguMjkuMTUxLjcy&sst=Mozilla/5.0%20reference-access-check&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwOTFiMDMwYjYtNDkyMy00Y2E4LTk1ZDgtYjJhYjYyZTNlZjI5MS0xNzgyNjA4MDk5MTk2MC01YzE5N2NkZDBiZTBmNGQ1MTAiLCJfX3V6bWYiOiI3ZjkwMDA2MjE0NmVmMC1jNjY0LTQ1Y2ItODE5Mi0yNjQwNGRkOGUwZWExLTE3ODI2MDgwOTkxOTUwLTAwNGZkMjA5ZmNhNzA4Y2E0ZTkxMCIsInJkIjoiaW9wLm9yZyJ9,text/html; charset=UTF-8,
208,,2025,"Machine Learning-Based Real-Time Walking Activity and Posture Estimation
   in Construction With a Single Wearable Inertial Measurement Unit","Construction workers regularly perform walking locomotion on level and
   inclined surfaces. It is critical to detect walking activity and
   estimate body postures in real time for monitoring workers' safety and
   health conditions. This article presents a machine learning-based
   framework for real-time activity detection and posture estimation during
   human walking on level and sloped terrains using a single wearable
   inertial measurement unit (IMU). The framework integrates recurrent
   neural networks with Gaussian process dynamical models to achieve
   accurate predictions of walking activity, floor slope angles, and
   workers' turning angles and full-body limb joint angles estimation in
   real time. The proposed design offers a streamlined, cost-effective
   solution with significant advantages over multi-sensor systems.
   Extensive experiments of different walking activities on level and
   sloped surfaces are conducted to validate and demonstrate the design.
   The proposed algorithm detects gait activities with 96\% accuracy, the
   estimated human limb joint angle errors are within 11 deg, the predicted
   turning angles have an error less than 16 deg and the end-to-end
   detection latency is within 21 ms using only one single IMU attached to
   the human shank.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2025.3573966,,,,"Chen, Siyu and Zhu, Chunchu and Chen, Xunjie and Yi, Jingang",,9.0,WOS:001504041300005,,,paper,machine learning based real time walking activity and posture estimation in construction with a single wearable inertial measurement unit,10.1109/tase.2025.3573966,https://doi.org/10.1109/tase.2025.3573966,https://doi.org/10.1109/tase.2025.3573966,157.236,citations=9; year=2025; risk_terms=2; physical_terms=2; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2025.3573966,True,202,https://ieeexplore.ieee.org/document/11016077/,text/html; charset=UTF-8,
209,,2025,Two-layer fault diagnosis model of aircraft based on LSTM,"Different component malfunctions of the aircraft may cause fault
   characteristics crossing easily and similar trajectory deviations,
   making traditional single-type diagnostic approaches to risk
   misidentification. To accurately ascertain the fault status based on
   sequential data such as flight trajectories and attitudes, this paper
   introduces a two-tiered fault diagnosis model leveraging long short-term
   memory (LSTM) neural networks. The first layer of the model discerns the
   fault mechanism, while the second layer pinpoints the specific fault
   type. Datasets encompassing four distinct actuator faults and four
   varying degrees of thrust drop faults (20 \%, 40 \%, 60 \%, and 80 \%,)
   are constructed for model training and validation. Simulation results
   show that employing a twolayer LSTM network enhances both training
   convergence and testing precision, achieving a diagnostic accuracy of
   99.38 \%, surpassing the 96.74 \% accuracy of a single-layer network.
   Furthermore, the LSTM network's diagnostic accuracy, utilizing sequence
   information, significantly outperforms that of the Least Squares
   Classifier and the BP neural network, which rely on individual state
   information. Thus, the efficacy of proposed two-tiered LSTM-based fault
   diagnosis model in improving diagnostic accuracy and reliability in
   aircraft systems has been validated.",AEROSPACE SCIENCE AND TECHNOLOGY,,Article,10.1016/j.ast.2024.109756,,,,"Chen, Haipeng and Jie, Yan and Fu, Wenxing",,9.0,WOS:001412015000001,,,paper,two layer fault diagnosis model of aircraft based on lstm,10.1016/j.ast.2024.109756,https://doi.org/10.1016/j.ast.2024.109756,https://doi.org/10.1016/j.ast.2024.109756,157.236,citations=9; year=2025; risk_terms=3; physical_terms=1; prestige_venue=mandatory_candidate,https://doi.org/10.1016/j.ast.2024.109756,True,200,https://linkinghub.elsevier.com/retrieve/pii/S127096382400885X,text/html;charset=UTF-8,
210,,2025,"Adaptive Nonlinear Power Regulation Control of Floating Wind Turbines
   With Platform Motion Reduction","Blade pitch actuators for traditional onshore wind turbines primarily
   serve the purposes of regulating generated power to the rated value in
   high wind speed regions. Yet, when considering the floating offshore
   wind turbines (FOWTs) subject to wind and wave disturbances, it can be
   observed that improving power regulation often comes at the expense of
   exacerbating motion in the floating platform, leading to elevated
   platform loads. To address this issue, this paper proposes a novel
   robust nonlinear pitch controller specifically designed to achieve power
   production regulation while simultaneously mitigating platform pitch
   motion for FOWTs. Moreover, to tackle the challenge posed by unknown
   dynamics under wind-wave joint loads, the presented controller
   integrates a two-layer neural network (NN) for real-time learning of
   these unknown system dynamics. Meanwhile, a robust continuous term is
   introduced to alleviate the effects of residual reconstruction errors
   from the NN and external disturbances. Finally, the viability and
   efficacy of the proposed scheme are clearly demonstrated through
   comprehensive comparative studies with traditional pitch controllers
   conducted on the National Renewable Energy Laboratory (NREL) FAST
   platform. Note to Practitioners-This paper is motivated by the challenge
   of achieving the competing objectives between power regulation and load
   mitigation for floating offshore wind turbines (FOWTs) in high speed
   region. FOWTs have garnered significant interest in the field of
   renewable energy due to their advantages, including the ability to
   install high-powered wind turbines and reduced costs in deeper waters.
   However, there exist some limitations that existing FOWT controllers
   face including inefficiency in directly applying onshore WT control
   schemes, typically depend on precise turbine models and lack
   adaptability to potential uncertainties and errors encountered in
   practical situations. To tackle these limitations, this paper proposes a
   novel robust nonlinear controller for FOWTs considering the platform
   motion, which has the ability to simultaneously achieve power production
   regulation while platform stabilization. A two-layer neural network for
   real-time learning is developed to capture potential changes in system
   dynamics, while a robust continuous term is introduced to alleviate
   potential errors in the control scheme. This naturally provides
   adaptability and robustness against uncertainties while enhancing
   overall control performance. The effectiveness of the proposed control
   scheme is validated through simulation results.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2024.3393918,,,,"Gong, Yingjie and Yang, Qinmin and Meng, Wenchao",,9.0,WOS:001218634400001,,,paper,adaptive nonlinear power regulation control of floating wind turbines with platform motion reduction,10.1109/tase.2024.3393918,https://doi.org/10.1109/tase.2024.3393918,https://doi.org/10.1109/tase.2024.3393918,157.236,citations=9; year=2025; risk_terms=1; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2024.3393918,True,202,https://ieeexplore.ieee.org/document/10521639/,text/html; charset=UTF-8,
211,,2024,"Next-generation generalist energy artificial intelligence for navigating
   smart energy","The rapid advancement of highly flexible and reliable artificial
   intelligence (AI) holds the promise of unlocking transformative
   capabilities in response to imminent energy and environmental
   challenges. Toward future energy, we propose this perspective and
   introduce a groundbreaking paradigm for a versatile energy AI, termed
   artificial general intelligence for energy (AGIE). AGIE is designed to
   address a spectrum of energy-related issues with flexibility, drawing
   upon information such as energy parameters, equipment images, and expert
   voice feedback. The applications of AGIE are diverse, ranging from
   energy diagnostics and operational optimization to offering advice on
   energy policies. By incorporating human-in-the-loop interactions and
   leveraging domain knowledge, AGIE has the capacity to assimilate the
   habits of energy users. Through continuous reinforcement learning, it
   aspires to establish a new paradigm of explainable reasoning, paving the
   way for the development of credible energy robots with attributes
   similar to human understanding. We anticipate that AGIE-enabled
   applications will lead to new approaches in energy usage and the
   consideration of serious technical and societal challenges ranging from
   data integration to privacy and security concerns, environmental
   impacts, and constraints in hardware and software. Addressing these
   issues is crucial for realizing the full potential of generalist energy
   intelligence, leading to enhanced energy efficiency and contributing to
   the resolution of global energy problems.",CELL REPORTS PHYSICAL SCIENCE,,Review,10.1016/j.xcrp.2024.102192,,,,"Zhu, Xu and Chen, Siliang and Liang, Xinbin and Jin, Xinqiao and Du,
   Zhimin",,9.0,WOS:001318438300001,,,paper,next generation generalist energy artificial intelligence for navigating smart energy,10.1016/j.xcrp.2024.102192,https://doi.org/10.1016/j.xcrp.2024.102192,https://doi.org/10.1016/j.xcrp.2024.102192,157.236,citations=9; year=2024; risk_terms=3; physical_terms=1; prestige_venue=mandatory_candidate,https://doi.org/10.1016/j.xcrp.2024.102192,True,200,https://linkinghub.elsevier.com/retrieve/pii/S266638642400482X,text/html;charset=UTF-8,
212,,2022,"The review of food safety inspection system based on artificial
   intelligence, image processing, and robotic","The main target of the current study is to review the latest
   developments in accurate, reliable, and low-cost non-contact or remote
   techniques, including the usage of artificial intelligence (AI)-based
   methods, image processing (IP) system, and sensor technology for quality
   assessment in the food industry (FI). The IP systems and AI can be used
   for various purposes, such as classifying products based on size and
   shape, detecting product defects, the presence of microbes, and grading
   food quality. The sensor technology is now highly developed to assess
   food products' quality and safety due to the dramatic growth of
   nanotechnology and biotechnology. Also, in this paper, it was tried to
   examine the role of robots in the FI and discusses the advantages and
   disadvantages of using them in the FI.",FOOD SCIENCE AND TECHNOLOGY,,Review,10.1590/fst.35421,,,,"Chen, Tzu-Chia and Yu, Shu-Yan",,35.0,WOS:000767939400002,,,paper,the review of food safety inspection system based on artificial intelligence image processing and robotic,10.1590/fst.35421,https://doi.org/10.1590/fst.35421,https://doi.org/10.1590/fst.35421,157.169,citations=35; year=2022; risk_terms=2; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1590/fst.35421,True,200,http://www.scielo.br/j/cta/a/CZxP5TBqw7MKG8tNDYjr6pJ/?lang=en,text/html; charset=utf-8,
213,,2024,"Robust Tracking Control for Quadrotor UAV With External Disturbances and
   Uncertainties Using Neural Network Based MRAC","In this paper, an intelligent Model Reference Adaptive Control (MRAC)
   based on a neural network is proposed for robust tracking control of
   quadrotor UAV under external disturbances and parameter variations.
   First, the singularity-free dynamic model of the quadrotor is developed
   using Newton-Quaternion formalism. Then, conventional MRAC is designed
   to generate training data. With the generated data, the Feed Forward
   Neural Network (FFNN) and Recurrent Neural Network (RNN) are trained
   offline to get an initial set of network parameters for position
   controller parameters estimation and attitude control of the quadrotor,
   respectively, and an online learning algorithm is developed to update
   those network parameters in real-time. Finally, the performance of the
   designed Neural network-based MRAC has been evaluated using a numerical
   simulation in a nominal scenario and by introducing parametric variation
   and external disturbances as matched and unmatched uncertainties into
   the system. The simulation results show that the proposed controller has
   a better tracking performance and disturbance rejection capability
   compared with the Linear Quadratic Regulator (LQR) and conventional
   MRAC. Furthermore, the utilized control efforts are minimal and smooth
   proving functional safety and economical use of the controller.
   Therefore, the suggested controller is feasible for real-time
   implementation of the quadrotor UAV.",IEEE ACCESS,,Article,10.1109/ACCESS.2024.3374894,,,,"Madebo, Muluken Menebo and Abdissa, Chala Merga and Lemma, Lebsework
   Negash and Negash, Dereje Shiferaw",,96.0,WOS:001184739500001,,,paper,robust tracking control for quadrotor uav with external disturbances and uncertainties using neural network based mrac,10.1109/access.2024.3374894,https://doi.org/10.1109/access.2024.3374894,https://doi.org/10.1109/access.2024.3374894,157.046,citations=96; year=2024; risk_terms=3; physical_terms=2,https://doi.org/10.1109/access.2024.3374894,True,202,https://ieeexplore.ieee.org/document/10463048/,text/html; charset=UTF-8,
214,,2020,"Enhanced network learning model with intelligent operator for the motion
   reliability evaluation of flexible mechanism","The evaluation of flexible mechanism involving multi-body dynamics with
   high nonlinearity and transients urgently requires an efficient
   evaluation method to enhance its reliability and safety. In this work,
   an enhanced network learning method (ENLM) is proposed to improve the
   modeling precision and simulation efficiency in flexible mechanism
   reliability evaluation, by introducing generalized regression neural
   network (GRNN) and multi-population genetic algorithm (MPGA) into
   extremum response surface method (ERSM). In the ENLM modeling, the ERSM
   is adopted to reasonably handle transients (time varying) problem in
   motion reliability analysis by considering one extreme value in whole
   response process; the GRNN is applied to address high-nonlinearity in
   surrogate modeling; the MPGA is utilized to find the optimal model
   parameters in ENLM modeling. In respect of the developed ENLM, the
   motion reliability of two-link flexible robot manipulator (TFRM) was
   evaluated, with regard to the related input random parameters to
   material density, elastic modulus, section sizes, and deformations of
   components. In term of this study, it is illustrated that (i) the
   comprehensive reliability of flexible robot manipulator is 0.951 when
   the allowable deformation is 1.8x10(-2) m; (ii) the maximum deformations
   of member-1 and member-2 obey normal distributions with the means of
   1.45x10(-2) m and 1.69x10(-2) m as well as the standard variances of
   6.77x10(-4) m and 4.08x10(-4) m, respectively. The comparison of methods
   demonstrates that the ENLM improves the modeling precision by 3.29\% and
   reduces the simulation efficiency by 1.19 s under 10000 simulations, and
   the strengths of the ENLM with high modeling precision and high
   simulation efficiency become more obvious with the increase of
   simulations. The efforts of this study provide a learning-based
   reliability analysis way (i.e., ENLM) for the motion reliability design
   optimization of flexible mechanism and enrich mechanical reliability
   theory. (c) 2020 Elsevier Masson SAS. All rights reserved.",AEROSPACE SCIENCE AND TECHNOLOGY,,Article,10.1016/j.ast.2020.106342,,,,"Fei, Cheng-Wei and Li, Huan and Liu, Hao-Tian and Lu, Cheng and An,
   Li-Qiang and Han, Lei and Zhao, Yong-Jun",,83.0,WOS:000596565600012,,,paper,enhanced network learning model with intelligent operator for the motion reliability evaluation of flexible mechanism,10.1016/j.ast.2020.106342,https://doi.org/10.1016/j.ast.2020.106342,https://doi.org/10.1016/j.ast.2020.106342,157.031,citations=83; year=2020; risk_terms=3; physical_terms=2; prestige_venue=mandatory_candidate,https://doi.org/10.1016/j.ast.2020.106342,True,200,https://linkinghub.elsevier.com/retrieve/pii/S1270963820310245,text/html;charset=UTF-8,
215,,2019,Can nurses remain relevant in a technologically advanced future?,"Technological breakthroughs occur at an ever-increasing rate thereby
   revolutionizing human health and wellness care. Technological
   advancements have drastically changed the structure and organization of
   the healthcare industry. McKinsey Global Institute estimates that 800
   million workers worldwide could be replaced by robots by the year 2030.
   There is already a robotic revolution happening in healthcare wherein
   robots have made tasks and procedures more efficient and safer. Locsin
   and Ito has addressed the threat to nursing practice with human nurses
   being replaced by humanoid robots. Routine nursing care dictated solely
   by prescribed procedures and accomplishment of nursing tasks would be
   best performed by machines. With the future practice of nursing in a
   technologically advanced future transcending the implementation of
   nursing actions to achieve predictable outcomes, how can human nurses
   remain relevant as practitioners of nursing? Nurses should be involved
   in deciding which aspects of their practice can be delegated to
   technology. Nurses should oversee the introduction of automated
   technology and artificial intelligence ensuring their practice to be
   more about the universal aspects of human care continuing under a novel
   system. Nursing education and nursing research will change to encompass
   a differentiated demand for professional nursing practice with, and not
   for, robots in healthcare. (c) 2018 Chinese Nursing Association.
   Production and hosting by Elsevier B.V.",INTERNATIONAL JOURNAL OF NURSING SCIENCES,,Editorial Material,10.1016/j.ijnss.2018.09.013,,,,"Pepito, Joseph Andrew and Locsin, Rozzano",,119.0,WOS:000456381500013,,,paper,can nurses remain relevant in a technologically advanced future,10.1016/j.ijnss.2018.09.013,https://doi.org/10.1016/j.ijnss.2018.09.013,https://doi.org/10.1016/j.ijnss.2018.09.013,157.025,citations=119; year=2019; risk_terms=1; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1016/j.ijnss.2018.09.013,True,200,https://linkinghub.elsevier.com/retrieve/pii/S2352013218301765,text/html;charset=UTF-8,
216,,2025,"Reflectance-Guided Progressive Feature Alignment Network for All-Day UAV
   Object Detection","Object detection using visible-infrared images has become increasingly
   crucial for all-day applications of uncrewed aerial vehicles (UAVs).
   However, existing multimodal detection methods face significant
   challenges in low-light conditions, where degraded visible image quality
   exacerbates weak alignment issues and compromises feature fusion
   effectiveness. Although recent approaches have attempted to address
   these issues through cross-attention mechanisms or feature alignment
   strategies, they often suffer from unstable performance and limited
   generalization capability in challenging nighttime scenarios. To address
   these limitations, we propose a novel reflectance-guided progressive
   feature alignment network (RGFNet) for robust UAV object detection. Our
   proposed method leverages the illumination-invariant characteristic of
   reflectance features decomposed from visible images via Retinex theory
   to guide cross-modal alignment and fusion. Specifically, we design a
   reflectance-guided collaborative alignment module (RCAM) that utilizes
   reflectance guidance to perform bidirectional feature alignment between
   visible and infrared modalities, effectively reducing position
   misalignment under varying lighting conditions. Furthermore, we
   introduce a light-aware selective fusion module (LSFM) that maps
   multimodal features into a shared hidden state space through a selective
   state-space mechanism, enabling efficient feature interaction while
   maintaining linear computational complexity. Extensive experiments on
   two challenging UAV detection benchmarks, DroneVehicle and drone-based
   visible-thermal object detection (DVTOD), demonstrate the superiority of
   our method. The RGFNet achieves state-of-the-art performance with 81.4\%
   mean average precision (mAP) on DroneVehicle and 88.5\% mAP on DVTOD.",IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,,Article,10.1109/TGRS.2025.3574963,,,,"Zhao, Zhicheng and Zhang, Wei and Xiao, Yun and Li, Chenglong and Tang,
   Jin",,13.0,WOS:001512531900013,,,paper,reflectance guided progressive feature alignment network for all day uav object detection,10.1109/tgrs.2025.3574963,https://doi.org/10.1109/tgrs.2025.3574963,https://doi.org/10.1109/tgrs.2025.3574963,156.947,citations=13; year=2025; risk_terms=1; physical_terms=2; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tgrs.2025.3574963,True,202,https://ieeexplore.ieee.org/document/11017749/,text/html; charset=UTF-8,
217,,2025,"Hypersensitive pressure sensors inspired by scorpion mechanosensory
   mechanisms for near-body flow detection in intelligent robots","Sensitivity enhancement for pressure sensors over a broad linear range
   can improve sensing performance for a wide range of applications such as
   health monitoring and artificial intelligence. Here, inspired by the
   high-precision mechanosensory mechanism of the scorpion, a bioinspired
   piezoresistive pressure sensor (BPPS) is reported for the synergistic
   enhancement of sensitivity and linearity at 65.56 millivolts per volt
   per kilopascal and 0.99934, respectively, in a pressure range from 0 to
   500 kilopascals. The BPPS can distinguish laminar, transitional, and
   turbulent flows as well as identify approaching objects of different
   shapes with an accuracy exceeding 85.42\% by integrating a wavelet
   transform algorithm and the ResNet18 deep learning network. As a proof
   of concept, BPPS has been engineered in a hexapod robot to enable
   near-body flow field sensing for active collision avoidance. This work
   underscores the potential to leverage key design concepts inspired by
   living insects for improved sensing performance and offers structural
   insights for other high-precision sensors.",SCIENCE ADVANCES,,Article,10.1126/sciadv.ady5008,,,,"Wang, Pinkun and Zhang, Changchao and Li, Bo and Meng, Xiancun and Ding,
   Yuechun and Zhang, Junqiu and Niu, Shichao and Han, Zhiwu and Lin, Liwei
   and Ren, Luquan",,13.0,WOS:001554492900015,,,paper,hypersensitive pressure sensors inspired by scorpion mechanosensory mechanisms for near body flow detection in intelligent robots,10.1126/sciadv.ady5008,https://doi.org/10.1126/sciadv.ady5008,https://doi.org/10.1126/sciadv.ady5008,156.947,citations=13; year=2025; risk_terms=1; physical_terms=2; prestige_venue=mandatory_candidate,https://doi.org/10.1126/sciadv.ady5008,True,200,https://www.science.org/doi/10.1126/sciadv.ady5008,text/html;charset=UTF-8,
