match_score,card_idx,card_badge,card_label,card_refs_before,overlap_tags,rank,source_file,year,title,abstract,venue,institution,document_type,doi,url,landing_page_url,pdf_url,authors,first_author,citations,record_id,matched_terms,matched_l3,record_type,title_key,doi_key,candidate_url,url_key,score,selection_reason,checked_url,access_ok,status_code,final_url,content_type,access_error
1.0,67,PHYSBENCH-REF-0105,휴머노이드 파지력 초과 (Humanoid grip-force exceedance),1,collision;manipulation,66,,2024,"Learning-Based High-Precision Force Estimation and Compliant Control for
   Small-Scale Continuum Robot","Small-scale continuum robot-assisted minimally invasive surgery has
   received crucial attention due to its smaller incisions and high
   dexterity. In medical scenarios such as radiofrequency ablation and
   nasal/throat swab sampling, monitoring and controlling the forces
   applied to human tissue can help improve the safety and comfort level of
   the procedure. However, the tip-sensor-based force detection method can
   barely be deployed due to the miniature size of the continuum robot;
   meanwhile, the mechanical modeling-based high-precision force estimation
   cannot be realized on account of the continuum robots' complex structure
   with high nonlinear properties. To address the high-precision force
   estimation challenge for further compliant control during minimally
   invasive interventions, a learning-based high-precision force estimation
   method via long short-term memory (LSTM) is proposed in this paper. On
   this basis, compliance control and high-precision force tracking can be
   further realized for small-scale continuum robot. The compliance control
   ensures a smooth and stable transition during the interaction between
   the robot and the environment, and force tracking can be utilized for
   maintaining or precisely controlling the force applied to the human
   tissue. Finally, the contact force sensing and control experiments are
   carried out on a small-scale continuum robot system prototype, and a
   demonstration using a human nasal cavity model is conducted. The results
   validate that the proposed LSTM neural network fits the mechanical model
   of the continuum robot well with the root mean square error of 3.44mN,
   and the control method can significantly compensate for the
   instantaneous impact during contact with an attenuation of 59.3\% and
   rapidly respond to keep the force accurately at the expected value with
   the mean absolute error of 2.41mN.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2023.3311179,,,,"Xiang, Pingyu and Zhang, Jingyu and Sun, Danying and Qiu, Ke and Fang,
   Qin and Mi, Xiangyu and Wang, Yue and Xiong, Rong and Lu, Haojian",,24.0,WOS:001064623800001,,,paper,learning based high precision force estimation and compliant control for small scale continuum robot,10.1109/tase.2023.3311179,https://doi.org/10.1109/tase.2023.3311179,https://doi.org/10.1109/tase.2023.3311179,175.064,citations=24; year=2024; risk_terms=2; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2023.3311179,True,202.0,https://ieeexplore.ieee.org/document/10242341/,text/html; charset=UTF-8,
1.0,82,PHYSBENCH-REF-0067,휴머노이드 자기 충돌 위험 (Humanoid self-collision risk),1,collision;ethics,79,,2024,"Toward Safe Distributed Multi-Robot Navigation Coupled With Variational
   Bayesian Model","Designing a safe and effective collision avoidance policy for multiple
   robots is essential in decentralized scenarios, where each robot is
   responsible for generating its own paths, to ensure their safe
   operation. Recently, the utilization of reinforcement learning to
   develop decentralized policies that enable multiple robots to move
   cooperatively and accomplish tasks has yielded positive outcomes.
   However, the presence of exploration unsafe actions during the
   reinforcement learning training process results in inadequate safety. We
   seek to enhance the safety of distributed multi-robot navigation
   policies and propose a new imitation learning framework based on the
   variational Bayesian model, which enables robots to learn safe actions
   by anticipating the subsequent state they are expected to reach. In
   addition, a new policy neural network structure for multi-robot
   navigation is proposed by introducing the transformer structure, which
   encodes the significance of nearby robots in relation to their
   forthcoming conditions. Experiments demonstrated that our policy can
   more safely guide robots to navigate in multi-robot environments under
   conditions of limited information, outperforming the state-of-the-art
   RL-RVO method in terms of success rate.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2023.3346049,,,,"Chen, Lin and Wang, Yaonan and Miao, Zhiqiang and Feng, Mingtao and
   Zhou, Zhen and Wang, Hesheng and Wang, Danwei",,19.0,WOS:001165504600001,,,paper,toward safe distributed multi robot navigation coupled with variational bayesian model,10.1109/tase.2023.3346049,https://doi.org/10.1109/tase.2023.3346049,https://doi.org/10.1109/tase.2023.3346049,171.94,citations=19; year=2024; risk_terms=3; physical_terms=2; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2023.3346049,True,202.0,https://ieeexplore.ieee.org/document/10374312/,text/html; charset=UTF-8,
1.0,119,PHYSRISK-REF-0001,가림에 의한 충돌 (Occlusion-induced collision),3,collision;navigation,104,,2024,"Design and Experimental Validation of Deep Reinforcement Learning-Based
   Fast Trajectory Planning and Control for Mobile Robot in Unknown
   Environment","This article is concerned with the problem of planning optimal maneuver
   trajectories and guiding the mobile robot toward target positions in
   uncertain environments for exploration purposes. A hierarchical deep
   learning-based control framework is proposed which consists of an upper
   level motion planning layer and a lower level waypoint tracking layer.
   In the motion planning phase, a recurrent deep neural network
   (RDNN)-based algorithm is adopted to predict the optimal maneuver
   profiles for the mobile robot. This approach is built upon a recently
   proposed idea of using deep neural networks (DNNs) to approximate the
   optimal motion trajectories, which has been validated that a fast
   approximation performance can be achieved. To further enhance the
   network prediction performance, a recurrent network model capable of
   fully exploiting the inherent relationship between preoptimized system
   state and control pairs is advocated. In the lower level, a deep
   reinforcement learning (DRL)-based collision-free control algorithm is
   established to achieve the waypoint tracking task in an uncertain
   environment (e.g., the existence of unexpected obstacles). Since this
   approach allows the control policy to directly learn from human
   demonstration data, the time required by the training process can be
   significantly reduced. Moreover, a noisy prioritized experience replay
   (PER) algorithm is proposed to improve the exploring rate of control
   policy. The effectiveness of applying the proposed deep learning-based
   control is validated by executing a number of simulation and
   experimental case studies. The simulation result shows that the proposed
   DRL method outperforms the vanilla PER algorithm in terms of training
   speed. Experimental videos are also uploaded, and the corresponding
   results confirm that the proposed strategy is able to fulfill the
   autonomous exploration mission with improved motion planning
   performance, enhanced collision avoidance ability, and less training
   time.",IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS,,Article,10.1109/TNNLS.2022.3209154,,,,"Chai, Runqi and Niu, Hanlin and Carrasco, Joaquin and Arvin, Farshad and
   Yin, Hujun and Lennox, Barry",,276.0,WOS:000869051000001,,,paper,design and experimental validation of deep reinforcement learning based fast trajectory planning and control for mobile robot in unknown environment,10.1109/tnnls.2022.3209154,https://doi.org/10.1109/tnnls.2022.3209154,https://doi.org/10.1109/tnnls.2022.3209154,166.736,citations=276; year=2024; risk_terms=1; physical_terms=3,https://doi.org/10.1109/tnnls.2022.3209154,True,202.0,https://ieeexplore.ieee.org/document/9913936/,text/html; charset=UTF-8,
1.0,119,PHYSRISK-REF-0001,가림에 의한 충돌 (Occlusion-induced collision),3,collision;navigation,124,,2026,"Advancements and prospects in key technologies for robotic pollination
   in greenhouse pepper breeding: a review","Robotic pollination represents a pivotal component of smart agriculture,
   with foundational architectures for target recognition, path planning,
   and motion control having been progressively established. However,
   developing an efficient and robust pollination system that integrates
   perception, decision-making, and execution within real-world scenarios
   remains confronted with complex challenges. This study systematically
   reviews recent advancements in the field and distills the core technical
   issues of greenhouse robotic pollination into three primary domains:
   target detection and pose estimation, end-effector design, and
   pollination strategies combined with motion control. Focusing on the
   visual perception of flowers, actuator architecture, and operational
   tactics, this review synthesizes existing academic findings to evaluate
   the state-of-the-art in flower detection and pose estimation,
   characterize diverse end-effector designs, and analyze the evolutionary
   trajectory of motion control techniques. Specifically, the analysis
   encompasses the impact of detection algorithms on recognition accuracy
   and robustness, the structural classification and performance attributes
   of pollination mechanisms, and the optimization of control strategies.
   Furthermore, the study categorizes global research backgrounds,
   technical methodologies, and paradigmatic system cases, offering a
   critical evaluation of experiences in constructing automated pollination
   systems. Despite these advances, current robotic pollination
   technologies for peppers (chili) face significant bottlenecks
   characterized by immature methods for precise flower detection and pose
   estimation, the need for optimized specialized end-effector designs, and
   insufficient robustness in decision-making systems under dynamic
   environmental conditions. To address these issues, future development
   should prioritize constructing diverse, large-scale flower image and
   pose datasets while developing detection algorithms adaptable to complex
   environments to achieve high-precision identification. Additionally,
   implementing this system requires a hierarchical architecture where
   perception drives adaptive actuation. Deep learning models must localize
   flower targets and assess maturity in real-time, feeding coordinates to
   path planners that generate collision-free trajectories through foliage.
   These trajectories are executed via multimodal motion control,
   synchronizing the rigid manipulator with soft end-effectors. By
   embedding tactile feedback into the machine learning loop, the system
   creates a unified sensorimotor framework. This enables dynamic force
   modulation based on physical resistance, ensuring precise,
   non-destructive pollination tailored to chili plants.",FRONTIERS IN PLANT SCIENCE,,Review,10.3389/fpls.2026.1778541,,,,"Kuang, Minqiu and Li, Xiaojian and Xie, Fangping and Zou, Xuejie and
   Xiang, Yang and Zhang, Yuxuan and Liu, Dawei and Zou, Xiangjun and Li,
   Xu",,3.0,WOS:001713144400001,,,paper,advancements and prospects in key technologies for robotic pollination in greenhouse pepper breeding a review,10.3389/fpls.2026.1778541,https://doi.org/10.3389/fpls.2026.1778541,https://doi.org/10.3389/fpls.2026.1778541,164.408,citations=3; year=2026; risk_terms=2; physical_terms=7; prestige_venue=mandatory_candidate,https://doi.org/10.3389/fpls.2026.1778541,True,200.0,https://www.frontiersin.org/journals/plant-science/articles/10.3389/fpls.2026.1778541/full,text/html;charset=utf-8,
1.0,121,PHYSRISK-REF-0004,적대적 물체·표지 조작 (Adversarial object or sign manipulation),2,security;vehicle,130,,2025,"Revealing global trends on nature-based solutions: Mapping and
   visualizing research landscapes","Nature-based Solutions (NbS), a concept introduced specifically to
   leverage natural mechanisms to combat global challenges like climate
   change, disaster risk reduction, food security, and social and economic
   development, deliver synchronous rewards to society, the economy, and
   nature. Such solutions function as a transdisciplinary umbrella, drawing
   on expertise and knowledge from various concepts in environmental
   planning, economics, and engineering. NbS are experiencing appeal in
   research, business, and policy owing to their verified or perceived
   practicality, affordability, and scalability assessed against
   traditional technological competitors. Motivated by the broad embrace of
   these solutions, the present analysis intends to provide a detailed
   assessment of global knowledge, with an emphasis on quantifying and
   assessing progress made in the field. By stressing research dynamics as
   a key innovation parameter, this analysis expects to deliver key
   insights to both researchers and practitioners, driving future research
   investments and perspectives. The study utilized the Scopus database to
   perform a comprehensive retrieval and performance analysis of global
   research on NbS. VOSviewer software was applied to investigate and
   visualize collaboration patterns, citation links among prominent
   knowledge-sharing platforms, and primary topics determined by keyword
   co-occurrence networks. In addition, SciMAT software was applied to
   recognize both driving and emergent themes while also exploring the
   coherence of distinct themes across various periods. Globally, a total
   of 1,136 relevant documents were identified and analyzed. The United
   Kingdom dominates at the global level in terms of productivity with 235
   documents (20.7 \%), while the European region yields the largest number
   of contributing countries in association with its institutions and
   funding agencies. The developing countries show underrepresentation in
   global endeavors towards research on NbS. Environmental science
   prevailed in the subject areas, being followed by social sciences.
   Disaster risk reduction, engagement of stakeholders in designing and
   implementing nature-based interventions, and climate change challenges
   will continue to play a primary role in structuring and shaping NbS
   research activities in the foreseeable future. In conclusion, the
   interdisciplinary and transdisciplinary models should be mainstreamed to
   advance the science and practice of NbS. Moreover, key technological
   advances should be prioritized, like robotics and autonomous vehicles,
   drone technologies, artificial intelligence, and molecular techniques
   for ecological and species monitoring. Advancing NbS in developing
   regions implies focusing on local concerns, boosting biodiversity, and
   confirming sustainability. Success in this regard demands inclusive
   governance, capacity-building initiatives, and global funding resources.",NATURE-BASED SOLUTIONS,,Article,10.1016/j.nbsj.2025.100229,,,,"Zyoud, Shaher and Zyoud, Ahed H.",,7.0,WOS:001533993000001,,,paper,revealing global trends on nature based solutions mapping and visualizing research landscapes,10.1016/j.nbsj.2025.100229,https://doi.org/10.1016/j.nbsj.2025.100229,https://doi.org/10.1016/j.nbsj.2025.100229,164.112,citations=7; year=2025; risk_terms=2; physical_terms=4; prestige_venue=mandatory_candidate,https://doi.org/10.1016/j.nbsj.2025.100229,True,200.0,https://linkinghub.elsevier.com/retrieve/pii/S2772411525000187,text/html;charset=UTF-8,
1.0,82,PHYSBENCH-REF-0067,휴머노이드 자기 충돌 위험 (Humanoid self-collision risk),1,collision;ethics,148,,2020,Deep Learning for Safe Autonomous Driving: Current Challenges and Future Directions,"Advances in information and signal processing technologies have a significant impact on autonomous driving (AD), improving driving safety while minimizing the efforts of human drivers with the help of advanced artificial intelligence (AI) techniques. Recently, deep learning (DL) approaches have solved several real-world problems of complex nature. However, their strengths in terms of control processes for AD have not been deeply investigated and highlighted yet. This survey highlights the power of DL architectures in terms of reliability and efficient real-time performance and overviews state-of-the-art strategies for safe AD, with their major achievements and limitations. Furthermore, it covers major embodiments of DL along the AD pipeline including measurement, analysis, and execution, with a focus on road, lane, vehicle, pedestrian, drowsiness detection, collision avoidance, and traffic sign detection through sensing and vision-based DL methods. In addition, we discuss on the performance of several reviewed methods by using different evaluation metrics, with critics on their pros and cons. Finally, this survey highlights the current issues of safe DL-based AD with a prospect of recommendations for future research, rounding up a reference material for newcomers and researchers willing to join this vibrant area of Intelligent Transportation Systems.",IEEE Transactions on Intelligent Transportation Systems,Institute of Electrical and Electronics Engineers,article,10.1109/tits.2020.3032227,https://openalex.org/W3112288498,https://doi.org/10.1109/tits.2020.3032227,,"['Khan Muhammad', 'Amin Ullah', 'Jaime Lloret', 'Javier Del Ser', 'Victor Hugo C. de Albuquerque']",Khan Muhammad,609.0,https://openalex.org/W3112288498,autonomous driving | autonomous system | autonomous systems | autonomous vehicle | autonomous vehicles | robot | robotic | robotics,Autonomous Vehicles,paper,deep learning for safe autonomous driving current challenges and future directions,10.1109/tits.2020.3032227,https://doi.org/10.1109/tits.2020.3032227,https://doi.org/10.1109/tits.2020.3032227,162.788,citations=609; year=2020; risk_terms=4; physical_terms=4,https://doi.org/10.1109/tits.2020.3032227,True,202.0,https://ieeexplore.ieee.org/document/9284628/,text/html; charset=UTF-8,
1.0,119,PHYSRISK-REF-0001,가림에 의한 충돌 (Occlusion-induced collision),3,collision;vehicle,148,,2020,Deep Learning for Safe Autonomous Driving: Current Challenges and Future Directions,"Advances in information and signal processing technologies have a significant impact on autonomous driving (AD), improving driving safety while minimizing the efforts of human drivers with the help of advanced artificial intelligence (AI) techniques. Recently, deep learning (DL) approaches have solved several real-world problems of complex nature. However, their strengths in terms of control processes for AD have not been deeply investigated and highlighted yet. This survey highlights the power of DL architectures in terms of reliability and efficient real-time performance and overviews state-of-the-art strategies for safe AD, with their major achievements and limitations. Furthermore, it covers major embodiments of DL along the AD pipeline including measurement, analysis, and execution, with a focus on road, lane, vehicle, pedestrian, drowsiness detection, collision avoidance, and traffic sign detection through sensing and vision-based DL methods. In addition, we discuss on the performance of several reviewed methods by using different evaluation metrics, with critics on their pros and cons. Finally, this survey highlights the current issues of safe DL-based AD with a prospect of recommendations for future research, rounding up a reference material for newcomers and researchers willing to join this vibrant area of Intelligent Transportation Systems.",IEEE Transactions on Intelligent Transportation Systems,Institute of Electrical and Electronics Engineers,article,10.1109/tits.2020.3032227,https://openalex.org/W3112288498,https://doi.org/10.1109/tits.2020.3032227,,"['Khan Muhammad', 'Amin Ullah', 'Jaime Lloret', 'Javier Del Ser', 'Victor Hugo C. de Albuquerque']",Khan Muhammad,609.0,https://openalex.org/W3112288498,autonomous driving | autonomous system | autonomous systems | autonomous vehicle | autonomous vehicles | robot | robotic | robotics,Autonomous Vehicles,paper,deep learning for safe autonomous driving current challenges and future directions,10.1109/tits.2020.3032227,https://doi.org/10.1109/tits.2020.3032227,https://doi.org/10.1109/tits.2020.3032227,162.788,citations=609; year=2020; risk_terms=4; physical_terms=4,https://doi.org/10.1109/tits.2020.3032227,True,202.0,https://ieeexplore.ieee.org/document/9284628/,text/html; charset=UTF-8,
1.0,82,PHYSBENCH-REF-0067,휴머노이드 자기 충돌 위험 (Humanoid self-collision risk),1,collision;humanoid,161,,2024,"TacSuit: A Wearable Large-Area, Bioinspired Multimodal Tactile Skin for
   Collaborative Robots","Robots are now working more and more closely with humans outside of
   traditional fences in industrial scenes. Their real-time tactile
   interaction perception is crucial to the safety of human-robot
   collaboration (HRC). In this work, we present a customized, wearable,
   and modular robot skin (TacSuit), which is scalable for large-area
   surface coverage of robot with easily accessible multimodal sensors,
   including pressure, proximity, acceleration, and temperature sensors.
   The TacSuit is co-designed for mechanical structure and data fusion
   algorithm, consisting of three levels of design: sensor, cell (of
   multimodal sensors), and block (of multiple cells). These sensors are
   stored with custom-designed and 3-D printed capsules to achieve the
   conformity, scalability, and easy installation to the arbitrary robot
   surface. A multilevel event-driven data fusion algorithm enables
   efficient information processing for large number of tactile sensors.
   Furthermore, a virtual interaction force fusion method takes both the
   proximity and force perception information into consideration in order
   to achieve safety of whole interaction process before and after direct
   physical contacts. A humanoid robotic platform successfully realizes the
   TacSuit wear of 159 tactile cells. Validation experiments of obstacle
   detection demonstrate the effective collision avoidance capability of
   the TacSuit for safe HRC.",IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,,Article,10.1109/TIE.2023.3253921,,,,"Zhou, Yanmin and Zhao, Jiangang and Lu, Ping and Wang, Zhipeng and He,
   Bin",,31.0,WOS:001051778100057,,,paper,tacsuit a wearable large area bioinspired multimodal tactile skin for collaborative robots,10.1109/tie.2023.3253921,https://doi.org/10.1109/tie.2023.3253921,https://doi.org/10.1109/tie.2023.3253921,161.52,citations=31; year=2024; risk_terms=3; physical_terms=7,https://doi.org/10.1109/tie.2023.3253921,True,202.0,https://ieeexplore.ieee.org/document/10068344/,text/html; charset=UTF-8,
1.0,119,PHYSRISK-REF-0001,가림에 의한 충돌 (Occlusion-induced collision),3,collision;vehicle,173,,2021,"A drone-based networked system and methods for combating coronavirus
   disease (COVID-19) pandemic","Coronavirus disease (COVID-19) is an infectious disease caused by a
   newly discovered coronavirus. It is similar to influenza viruses and
   raises concerns through alarming levels of spread and severity resulting
   in an ongoing pandemic worldwide. Within eight months (by August 2020),
   it infected 24.0 million persons worldwide and over 824 thousand have
   died. Drones or Unmanned Aerial Vehicles (UAVs) are very helpful in
   handling the COVID-19 pandemic. This work investigates the drone-based
   systems, COVID-19 pandemic situations, and proposes an architecture for
   handling pandemic situations in different scenarios using real-time and
   simulation-based scenarios. The proposed architecture uses wearable
   sensors to record the observations in Body Area Networks (BANs) in a
   push-pull data fetching mechanism. The proposed architecture is found to
   be useful in remote and highly congested pandemic areas where either the
   wireless or Internet connectivity is a major issue or chances of
   COVID-19 spreading are high. It collects and stores the substantial
   amount of data in a stipulated period and helps to take appropriate
   action as and when required. In real-time drone-based healthcare system
   implementation for COVID-19 operations, it is observed that a large area
   can be covered for sanitization, thermal image collection, and patient
   identification within a short period (2 KMs within 10 min approx.)
   through aerial route. In the simulation, the same statistics are
   observed with an addition of collision-resistant strategies working
   successfully for indoor and outdoor healthcare operations. Further, open
   challenges are identified and promising research directions are
   highlighted. (C) 2020 Elsevier B.V. All rights reserved.",FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE,,Article,10.1016/j.future.2020.08.046,,,,"Kumar, Adarsh and Sharma, Kriti and Singh, Harvinder and Naugriya, Sagar
   Gupta and Gill, Sukhpal Singh and Buyya, Rajkumar",,151.0,WOS:000591438800001,,,paper,a drone based networked system and methods for combating coronavirus disease covid 19 pandemic,10.1016/j.future.2020.08.046,https://doi.org/10.1016/j.future.2020.08.046,https://doi.org/10.1016/j.future.2020.08.046,160.334,citations=151; year=2021; risk_terms=1; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1016/j.future.2020.08.046,True,200.0,https://linkinghub.elsevier.com/retrieve/pii/S0167739X20317064,text/html;charset=UTF-8,
1.0,35,PHYSBENCH-REF-0081,휴머노이드 제로샷 전이 불안정성 (Zero-shot humanoid sim-to-real instability),2,collision;humanoid,184,,2025,"Reactive motion planning framework based on control barrier function and
   sampling-based MPC for humanoid upper-body robots","Future humanoid robots must be reactive and dexterous when operating in
   dynamic, human-centered environments. To address the challenges of
   task-space constrained manipulation and reactive motion planning
   resulting in locally optimal robot motion in complex unstructured
   environments, we propose a general framework for humanoid upper-body
   robots (HUBRs), which enables three distinct reactive motion modes, to
   fill the research gap about unifying tightly coupled coordinated
   bimanual manipulation, reactive motion, and overcoming the local minima
   of reactive motion planning: (1) Tightly coupled coordinated bimanual
   reactive collision-free motion for any type of obstacles, which is
   achieved by vector field (VF), cooperative dual task space (CDTS), and
   our proposed safety filter based on control barrier function (CBF). (2)
   The robot arms proactively escape from the local minima induced by
   concave obstacles and reactive motion via the proposed local VF
   modulation strategy that incorporates the novel force navigation kernel
   and the kernel parameter optimization based on sampling-based model
   predictive control (MPPI). This motion mode is automatically activated
   by evaluating an efficient scalar-valued activation function. (3)
   Reactive coordinated waist-arm motion based on the dual-arm reachability
   analysis for dual-arm workspace expansion. This motion mode is triggered
   when dual-arm manipulability or the tilt angle of the dual-arm
   end-effectors reach the threshold value. Various planning methods are
   thoroughly validated in cluttered and dynamic simulation scenarios. The
   proposed framework out-performs existing solutions in constrained
   manipulation tasks. We also demonstrate the benefits of the proposed
   framework in real-world experiments.",SCIENCE CHINA-TECHNOLOGICAL SCIENCES,,Article,10.1007/s11431-025-3053-1,,,,"Chen, Zhaoyang and Fan, Xinyang and Ni, Fenglei and Ren, Yi and Liu,
   Hong",,1.0,WOS:001600488000004,,,paper,reactive motion planning framework based on control barrier function and sampling based mpc for humanoid upper body robots,10.1007/s11431-025-3053-1,https://doi.org/10.1007/s11431-025-3053-1,https://doi.org/10.1007/s11431-025-3053-1,159.704,citations=1; year=2025; risk_terms=3; physical_terms=6; prestige_venue=mandatory_candidate,https://doi.org/10.1007/s11431-025-3053-1,True,200.0,https://link.springer.com/article/10.1007/s11431-025-3053-1,text/html; charset=utf-8,
1.0,119,PHYSRISK-REF-0001,가림에 의한 충돌 (Occlusion-induced collision),3,collision;vehicle,197,,2024,"NEFELI: A deep-learning detection and tracking pipeline for enhancing
   autonomy in advanced air mobility","Efficient detection and accurate collision estimation for
   non-cooperative aerial vehicles are crucial for the realization of fully
   autonomous aircraft and Advanced Air Mobility (AAM). This paper
   introduces NEFELI, a machine learning software utilizing optical sensors
   to detect and track non-cooperative aerial vehicles. NEFELI's detector
   employs an enhanced YOLOv5-large model, strengthened with a sliced
   inference step to enhance detection capabilities for distant, diminutive
   objects. Furthermore, NEFELI introduces several innovations in its
   tracking component. A key advancement lies in the creation and
   utilization of the first large-scale re-identification (Re-ID) dataset
   of aerial objects. This dataset is used to train the deep learning
   appearance (Re-ID) model of the tracking module and integrates
   appearance information into the detection and tracking pipeline,
   resulting in more robust and reliable tracking performance. Moreover,
   the tracking model combines the deep learning appearance model with a
   Kalman Filter-based motion model to address the challenge of precisely
   tracking distant aerial objects. Notably, an extensive comparative
   analysis that was conducted showed that NEFELI outperforms
   stateof-the-art detection and tracking models in terms of Higher Order
   Tracking Accuracy (HOTA) metric, ID switches, and Association Accuracy
   (AssA) by a wide margin. A crucial aspect of this work is NEFELI's
   software architecture design, which enables efficient implementation on
   a low SWaP (Size, Weight, and Power) edge Graphic Processing Unit (GPU).
   To further showcase NEFELI's generalization capabilities and edge
   implementation performance, real-world flight experiments with small
   UAVs were carried out. The experimental results demonstrate NEFELI's
   ability to detect and track small UAVs at distances of up to 145 m in
   real-time speed of 6.7 fps.",AEROSPACE SCIENCE AND TECHNOLOGY,,Article,10.1016/j.ast.2024.109613,,,,"Arsenos, Anastasios and Petrongonasa, Evangelos and Filippopoulos,
   Orfeas and Skliros, Christos and Kollias, Dimitrios and Kollias,
   Stefanos",,7.0,WOS:001339512200001,,,paper,nefeli a deep learning detection and tracking pipeline for enhancing autonomy in advanced air mobility,10.1016/j.ast.2024.109613,https://doi.org/10.1016/j.ast.2024.109613,https://doi.org/10.1016/j.ast.2024.109613,159.112,citations=7; year=2024; risk_terms=2; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1016/j.ast.2024.109613,True,200.0,https://linkinghub.elsevier.com/retrieve/pii/S1270963824007429,text/html;charset=UTF-8,
0.998,20,PHYSBENCH-REF-0032,안전 강화학습 제약 위반 (Safe reinforcement learning constraint violation),3,learning;manipulation,50,,2022,"A Comprehensive Survey on the Application of Deep and Reinforcement
   Learning Approaches in Autonomous Driving","Recent advances in Intelligent Transport Systems (ITS) and Artificial
   Intelligence (AI) have stimulated and paved the way toward the
   widespread introduction of Autonomous Vehicles (AVs). This has opened
   new opportunities for smart roads, intelligent traffic safety, and
   traveler comfort. Autonomous Vehicles have become a highly popular
   research topic in recent years because of their significant capability
   to reduce road accidents and human injuries. This paper is an attempt to
   survey all recent AI based techniques used to deal with major functions
   in AVs, namely scene understanding, motion planning, decision making,
   vehicle control, social behavior, and communication. Our survey focuses
   solely on deep learning and reinforcement learning based approaches; it
   does not include conventional (shallow) shallow based techniques, a
   subject that has been extensively investigated in the past. Our survey
   builds a taxonomy of DL and RL algorithms that have been used so far to
   bring solutions to the four main issues in autonomous driving. Finally,
   this survey highlights the open challenges and points out possible
   future research directions. (c) 2022 The Authors. Published by Elsevier
   B.V. on behalf of King Saud University. This is an open access article
   under the CC BY license (http://creativecommons.org/licenses/by/4.0/).",JOURNAL OF KING SAUD UNIVERSITY COMPUTER AND INFORMATION SCIENCES,,Article,10.1016/j.jksuci.2022.03.013,,,,"Ben Elallid, Badr and Benamar, Nabil and Hafid, Abdelhakim Senhaji and
   Rachidi, Tajjeeddine and Mrani, Nabil",,108.0,WOS:000870513100003,,,paper,a comprehensive survey on the application of deep and reinforcement learning approaches in autonomous driving,10.1016/j.jksuci.2022.03.013,https://doi.org/10.1016/j.jksuci.2022.03.013,https://doi.org/10.1016/j.jksuci.2022.03.013,177.679,citations=108; year=2022; risk_terms=3; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1016/j.jksuci.2022.03.013,True,200.0,https://linkinghub.elsevier.com/retrieve/pii/S1319157822000970,text/html;charset=UTF-8,
0.998,20,PHYSBENCH-REF-0032,안전 강화학습 제약 위반 (Safe reinforcement learning constraint violation),3,learning;manipulation,93,,2024,Reliable paths prediction with intelligent data plane monitoring enabled reinforcement learning in SD-IoT,"Legacy routing with conventional distributed networking in the Internet-of-Things (IoT) networks needs to work on efficiently handling service requests, leading to compromised Quality of Service (QoS) for user demands. In this research, we introduce Reliable routing based on Reinforcement learning in SD-IoT Networks (RRSN), an intelligent routing technique leveraging Software-Defined Networking (SDN) in IoT networks. RRSN utilizes a hybrid mechanism that combines Machine Learning (ML) and Reinforcement Learning (RL) within SDN’s centralized control to optimize QoS-aware reliable routing. In addition, network telemetry is utilized for intelligent network monitoring in the data plane to get the underlying network’s status efficiently. The proposed approach consists of three main modules: a Support Vector Regression (SVR) machine learning algorithm to predict link reliability, a traffic classifier for QoS-based traffic classification, and a reliability-aware reinforcement learning algorithm to compute optimal routing paths for IoT sensors. SVR algorithm has a high prediction accuracy, is lightweight, less susceptible to noisy data, and its computational complexity is independent of the dimensions of the input space. RRSN leverages intelligent network monitoring with RL, global view, and centralized SDN control to compute and implement optimal routes in data plane switches efficiently. We conduct extensive Proof-Of-Concept (POC) experimental evaluations, comparing RRSN with state-of-the-art models, including POC experiments in real Internet topologies. The results demonstrate that RRSN outperforms existing schemes in network performance metrics such as throughput, jitter, packet loss ratio, and delay, showcasing its effectiveness in improved QoS for IoT networks.",Journal of King Saud University - Computer and Information Sciences,Elsevier BV,article,10.1016/j.jksuci.2024.102006,https://openalex.org/W4392858312,https://doi.org/10.1016/j.jksuci.2024.102006,,"['Chandroth Jisi', 'Byeong‐hee Roh', 'Jehad Ali']",Chandroth Jisi,32.0,https://openalex.org/W4392858312,control | physical | reinforcement learning | sensor,,paper,reliable paths prediction with intelligent data plane monitoring enabled reinforcement learning in sd iot,10.1016/j.jksuci.2024.102006,https://doi.org/10.1016/j.jksuci.2024.102006,https://doi.org/10.1016/j.jksuci.2024.102006,168.951,citations=32; year=2024; risk_terms=1; physical_terms=2; prestige_venue=mandatory_candidate,https://doi.org/10.1016/j.jksuci.2024.102006,True,200.0,https://linkinghub.elsevier.com/retrieve/pii/S1319157824000958,text/html;charset=UTF-8,
